artist,song,duration_ms,explicit,year,popularity,valence,tempo,genre,genre_Folk/Acoustic,genre_R&B,genre_World/Traditional,genre_blues,genre_classical,genre_country,genre_easy listening,genre_hip hop,genre_jazz,genre_latin,genre_metal,genre_pop,genre_rock,genre_set(),genre_ordinal
Blu Cantrell,Hit 'Em Up Style (Oops!),250706,False,2001,71,0.667,89.976,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Blu Cantrell,Hit 'Em Up Style (Oops!),250706,False,2001,71,0.667,89.976,R&B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
Britney Spears,I'm a Slave 4 U,203600,False,2001,69,0.963,110.027,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Kylie Minogue,In Your Eyes,197826,False,2001,62,0.709,123.971,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Kylie Minogue,In Your Eyes,197826,False,2001,62,0.709,123.971,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Missy Elliott,One Minute Man (feat. Ludacris),252986,True,2001,57,0.57,93.839,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Missy Elliott,One Minute Man (feat. Ludacris),252986,True,2001,57,0.57,93.839,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Missy Elliott,One Minute Man (feat. Ludacris),252986,True,2001,57,0.57,93.839,R&B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
Mary J. Blige,Family Affair,265866,False,2001,76,0.969,92.887,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Mary J. Blige,Family Affair,265866,False,2001,76,0.969,92.887,R&B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
Faithless,We Come 1 - Radio Edit,222435,False,2015,53,0.61,135.977,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Faithless,We Come 1 - Radio Edit,222435,False,2015,53,0.61,135.977,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Limp Bizkit,Rollin' (Air Raid Vehicle),213760,True,2000,73,0.709,96.306,metal,False,False,False,False,False,False,False,False,False,False,True,False,False,False,14
Lasgo,Something,220973,False,2001,65,0.38,140.01,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
iio,Rapture (feat.Nadia Ali),253586,False,2006,54,0.601,123.943,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Emma Bunton,What Took You So Long?,241000,False,2001,54,0.911,118.011,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
112,It's Over Now,264933,False,2001,57,0.233,97.988,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
112,It's Over Now,264933,False,2001,57,0.233,97.988,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
112,It's Over Now,264933,False,2001,57,0.233,97.988,R&B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
Blue,All Rise,223546,False,2001,63,0.931,97.996,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Jessica Simpson,Irresistible,194026,False,2001,43,0.669,93.013,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Jessica Simpson,Irresistible,194026,False,2001,43,0.669,93.013,R&B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
Crazy Town,Butterfly,216733,False,1999,71,0.609,103.502,rock,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12
Crazy Town,Butterfly,216733,False,1999,71,0.609,103.502,metal,False,False,False,False,False,False,False,False,False,False,True,False,False,False,14
Michael Jackson,You Rock My World,337733,False,2001,64,0.955,95.0,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Michael Jackson,You Rock My World,337733,False,2001,64,0.955,95.0,R&B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
Eve,Let Me Blow Ya Mind,230133,True,2001,73,0.897,90.032,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Eve,Let Me Blow Ya Mind,230133,True,2001,73,0.897,90.032,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Eve,Let Me Blow Ya Mind,230133,True,2001,73,0.897,90.032,R&B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
Jennifer Lopez,Ain't It Funny,246160,False,2001,1,0.621,99.825,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Jennifer Lopez,Ain't It Funny,246160,False,2001,1,0.621,99.825,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Jennifer Lopez,Ain't It Funny,246160,False,2001,1,0.621,99.825,R&B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
Brandy,Another Day in Paradise - R&B-Version,271626,False,2002,50,0.556,102.043,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Brandy,Another Day in Paradise - R&B-Version,271626,False,2002,50,0.556,102.043,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Brandy,Another Day in Paradise - R&B-Version,271626,False,2002,50,0.556,102.043,R&B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
Nickelback,How You Remind Me,223840,False,2001,78,0.543,172.094,rock,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12
Nickelback,How You Remind Me,223840,False,2001,78,0.543,172.094,metal,False,False,False,False,False,False,False,False,False,False,True,False,False,False,14
Daft Punk,One More Time,320357,False,2001,76,0.476,122.746,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Daft Punk,One More Time,320357,False,2001,76,0.476,122.746,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Outkast,Ms. Jackson,270506,True,2000,82,0.613,94.948,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Outkast,Ms. Jackson,270506,True,2000,82,0.613,94.948,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Fragma,Everytime You Need Me - Radio Version,213346,False,2001,50,0.79,137.029,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Fragma,Everytime You Need Me - Radio Version,213346,False,2001,50,0.79,137.029,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Mariah Carey,Loverboy,229173,False,2001,42,0.821,103.141,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Mariah Carey,Loverboy,229173,False,2001,42,0.821,103.141,R&B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
Dido,Thank You,218360,False,1999,73,0.762,79.984,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Joe,Stutter (feat. Mystikal) - Double Take Remix,213026,False,2000,57,0.677,89.989,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Joe,Stutter (feat. Mystikal) - Double Take Remix,213026,False,2000,57,0.677,89.989,R&B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
P.O.D.,Youth of the Nation,256240,False,2001,69,0.517,97.867,rock,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12
P.O.D.,Youth of the Nation,256240,False,2001,69,0.517,97.867,metal,False,False,False,False,False,False,False,False,False,False,True,False,False,False,14
Jennifer Lopez,Play,211493,True,2001,57,0.895,104.719,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Jennifer Lopez,Play,211493,True,2001,57,0.895,104.719,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Jennifer Lopez,Play,211493,True,2001,57,0.895,104.719,R&B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
Missy Elliott,Get Ur Freak On,211120,True,2001,68,0.74,177.87,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Missy Elliott,Get Ur Freak On,211120,True,2001,68,0.74,177.87,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Missy Elliott,Get Ur Freak On,211120,True,2001,68,0.74,177.87,R&B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
Ricky Martin,Nobody Wants to Be Lonely (with Christina Aguilera),252706,False,2008,52,0.59,100.851,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Ricky Martin,Nobody Wants to Be Lonely (with Christina Aguilera),252706,False,2008,52,0.59,100.851,latin,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7
Christina Milian,AM To PM,231213,False,2001,60,0.822,105.005,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Christina Milian,AM To PM,231213,False,2001,60,0.822,105.005,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Christina Milian,AM To PM,231213,False,2001,60,0.822,105.005,R&B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
Roger Sanchez,Another Chance,452906,False,2000,50,0.45,127.993,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Gorillaz,Clint Eastwood,340920,True,2001,74,0.525,167.953,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
2Pac,Until The End Of Time,266506,True,2001,57,0.375,96.976,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Tamia,Stranger in My House,285386,False,2000,48,0.206,119.94,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Tamia,Stranger in My House,285386,False,2000,48,0.206,119.94,R&B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
Mary J. Blige,No More Drama,326240,False,2001,61,0.64,97.914,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Mary J. Blige,No More Drama,326240,False,2001,61,0.64,97.914,R&B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
Jennifer Lopez,Love Don't Cost a Thing,221226,False,2001,67,0.685,97.577,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Jennifer Lopez,Love Don't Cost a Thing,221226,False,2001,67,0.685,97.577,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Jennifer Lopez,Love Don't Cost a Thing,221226,False,2001,67,0.685,97.577,R&B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
Jamiroquai,Little L,295400,False,2001,65,0.904,121.906,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Case,Missing You,284666,False,2001,55,0.716,86.31,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Case,Missing You,284666,False,2001,55,0.716,86.31,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Case,Missing You,284666,False,2001,55,0.716,86.31,R&B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
112,Peaches & Cream,193093,False,2001,63,0.768,203.862,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
112,Peaches & Cream,193093,False,2001,63,0.768,203.862,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
112,Peaches & Cream,193093,False,2001,63,0.768,203.862,R&B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
Five,Let's Dance - Radio Edit,218626,False,2001,47,0.547,118.007,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Rui Da Silva,Touch Me (Radio Edit) [feat. Cassandra],213133,False,2001,54,0.695,129.078,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Alien Ant Farm,Smooth Criminal,209266,False,2001,75,0.87,126.928,rock,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12
Alien Ant Farm,Smooth Criminal,209266,False,2001,75,0.87,126.928,metal,False,False,False,False,False,False,False,False,False,False,True,False,False,False,14
Erick Sermon,Music (feat. Marvin Gaye),223133,True,2001,57,0.884,100.01,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Erick Sermon,Music (feat. Marvin Gaye),223133,True,2001,57,0.884,100.01,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
D12,Purple Pills,304506,True,2001,68,0.754,125.25,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
D12,Purple Pills,304506,True,2001,68,0.754,125.25,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
D12,Purple Pills,304506,True,2001,68,0.754,125.25,rock,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12
Usher,Pop Ya Collar - Radio Edit,210813,False,2016,26,0.866,106.957,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Usher,Pop Ya Collar - Radio Edit,210813,False,2016,26,0.866,106.957,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Usher,Pop Ya Collar - Radio Edit,210813,False,2016,26,0.866,106.957,R&B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
Madonna,Don't Tell Me,280973,False,2000,53,0.679,99.965,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Blue,If You Come Back,207560,False,2001,58,0.701,78.375,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Atomic Kitten,Eternal Flame - Single Version,195506,False,2001,58,0.408,83.293,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Jagged Edge,Where the Party At (feat. Nelly),232573,False,2001,67,0.86,129.491,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
